word,book,verse,skip,start,length,sequence,hebert_score,z_score,is_significant,semantic_z_score
תשצ,Numbers,Numbers 41:73,5,212885,3,תשצ,0.35051465,-0.8900116,false,-8.165647
תשצ,Proverbs,Proverbs 21:18,-5,958284,3,תשצ,0.41247004,-0.8900116,false,-3.5826316
תשפו,Song of Songs,Song of Songs 3:4,-5,1001489,4,תשפו,0.27896896,-0.8900116,false,-13.458084
תשצ,Deuteronomy,Deuteronomy 9:5,6,265632,3,תשצ,0.33780983,-0.8900116,false,-9.105458
תשצ,Exodus,Exodus 3:32,-6,124196,3,תשצ,0.34431523,-0.8900116,false,-8.624235
תשצ,I Kings,I Kings 14:28,6,511056,3,תשצ,0.34265342,-0.8900116,false,-8.747164
תשצ,I Kings,I Kings 20:34,6,523320,3,תשצ,0.33869088,-0.8900116,false,-9.040285
תשצ,I Samuel,I Samuel 14:27,6,404430,3,תשצ,0.35943404,-0.8900116,false,-7.5058546
תשצא,I Samuel,I Samuel 14:27,6,404430,4,תשצא,0.32967857,-0.8900116,false,-9.706951
תשצ,II Chronicles,II Chronicles 6:38,-6,1155980,3,תשצ,0.3469537,-0.8900116,false,-8.429061
תשצ,II Chronicles,II Chronicles 34:8,6,1197162,3,תשצ,0.3562615,-0.8900116,false,-7.7405367
תשצא,II Chronicles,II Chronicles 34:8,6,1197162,4,תשצא,0.32073063,-0.8900116,false,-10.368855
תשצ,II Samuel,II Samuel 11:1,6,450084,3,תשצ,0.3687747,-0.8900116,false,-6.8148985
תשצא,II Samuel,II Samuel 11:1,6,450084,4,תשצא,0.31391704,-0.8900116,false,-10.872875
תשצ,Job,Job 11:8,-6,976070,3,תשצ,0.41126817,-0.8900116,false,-3.6715372
תשפו,Leviticus,Leviticus 4:12,6,145404,4,תשפו,0.30322993,-0.8900116,false,-11.663431
תשצ,Psalms,Psalms 107:13,6,920730,3,תשצ,0.44647968,-0.8900116,false,-1.0668428
תשצ,Psalms,Psalms 119:10,6,926286,3,תשצ,0.37907934,-0.8900116,false,-6.052636
תשצ,Zechariah,Zechariah 14:17,-6,858068,3,תשצ,0.29059604,-0.8900116,false,-12.597996
תשצ,Daniel,Daniel 4:31,-7,1049065,3,תשצ,0.3690516,-0.8900116,false,-6.794416
תשצה,Daniel,Daniel 4:31,-7,1049065,4,תשצה,0.33756816,-0.8900116,false,-9.123335
תשצ,Deuteronomy,Deuteronomy 5:8,-7,259822,3,תשצ,0.3285365,-0.8900116,false,-9.791432
תשצו,Deuteronomy,Deuteronomy 5:8,-7,259822,4,תשצו,0.26845574,-0.8900116,false,-14.235776
תשצ,Deuteronomy,Deuteronomy 2:91,7,282485,3,תשצ,0.3792686,-0.8900116,false,-6.038637
תשצ,Ezekiel,Ezekiel 18:4,7,752815,3,תשצ,0.3136944,-0.8900116,false,-10.889346
תשצה,Ezekiel,Ezekiel 18:4,7,752815,4,תשצה,0.32300264,-0.8900116,false,-10.2007885
תשפח,Ezekiel,Ezekiel 24:14,7,764757,4,תשפח,0.319445,-0.8900116,false,-10.463956
תשצ,Ezekiel,Ezekiel 33:28,-7,778403,3,תשצ,0.35874915,-0.8900116,false,-7.5565176
תשצ,Ezekiel,Ezekiel 46:13,-7,800642,3,תשצ,0.3252706,-0.8900116,false,-10.033021
תשצ,Genesis,Genesis 42:5,-7,29592,3,תשצ,0.31901973,-0.8900116,false,-10.495415
תשצ,Genesis,Genesis 72:14,-7,38258,3,תשצ,0.344651,-0.8900116,false,-8.599397
תשצ,I Chronicles,I Chronicles 29:17,-7,1146687,3,תשצ,0.29347175,-0.8900116,false,-12.385271
תשצ,Isaiah,Isaiah 44:19,7,622461,3,תשצ,0.3545771,-0.8900116,false,-7.8651366
תשצ,Nehemiah,Nehemiah 9:34,7,1095122,3,תשצ,0.29994583,-0.8900116,false,-11.906365
תשצ,Proverbs,Proverbs 2:21,7,942557,3,תשצ,0.3767742,-0.8900116,false,-6.2231545
תשצב,Proverbs,Proverbs 2:21,7,942557,4,תשצב,0.41039532,-0.8900116,false,-3.7361042
תשצ,Proverbs,Proverbs 13:4,7,951034,3,תשצ,0.48838115,-0.8900116,false,2.0327272
תשצ,Psalms,Psalms 36:12,-7,879189,3,תשצ,0.43262333,-0.8900116,false,-2.0918362
תשצ,Zechariah,Zechariah 13:9,7,856870,3,תשצ,0.31238556,-0.8900116,false,-10.986163
תשצ,Amos,Amos 3:10,-8,820472,3,תשצ,0.35513854,-0.8900116,false,-7.8236046
תשצ,Deuteronomy,Deuteronomy 82:31,-8,292192,3,תשצ,0.29257634,-0.8900116,false,-12.451508
תשצא,Deuteronomy,Deuteronomy 82:31,-8,292192,4,תשצא,0.2680816,-0.8900116,false,-14.263452
תשצ,Esther,Esther 1:6,-8,1027608,3,תשצ,0.36591327,-0.8900116,false,-7.0265675
תשצב,Esther,Esther 1:6,-8,1027608,4,תשצב,0.4172764,-0.8900116,false,-3.2270908
תשצ,Exodus,Exodus 93:3,-8,137992,3,תשצ,0.33226004,-0.8900116,false,-9.515992
תשצ,Genesis,Genesis 52:12,8,33800,3,תשצ,0.35555464,-0.8900116,false,-7.7928247
תשצ,I Kings,I Kings 17:12,8,515928,3,תשצ,0.34751564,-0.8900116,false,-8.387492
תשצו,I Kings,I Kings 17:12,8,515928,4,תשצו,0.2831438,-0.8900116,false,-13.14926
תשצ,II Chronicles,II Chronicles 6:38,-8,1155984,3,תשצ,0.3469537,-0.8900116,false,-8.429061
תשצ,II Kings,II Kings 17:6,-8,559080,3,תשצ,0.3373494,-0.8900116,false,-9.139517
תשצ,Jeremiah,Jeremiah 20:11,8,672896,3,תשצ,0.31968617,-0.8900116,false,-10.446116
תשצ,Joshua,Joshua 2:13,-8,306856,3,תשצ,0.33514372,-0.8900116,false,-9.302678
תשצא,Joshua,Joshua 2:13,-8,306856,4,תשצא,0.31491068,-0.8900116,false,-10.799373
תשצ,Leviticus,Leviticus 11:61,8,156072,3,תשצ,0.36523157,-0.8900116,false,-7.0769944
תשצא,Leviticus,Leviticus 11:61,8,156072,4,תשצא,0.36367878,-0.8900116,false,-7.191859
תשצ,Nehemiah,Nehemiah 9:35,-8,1095208,3,תשצ,0.29102328,-0.8900116,false,-12.566391
תשפו,Numbers,Numbers 4:44,-8,194968,4,תשפו,0.26732135,-0.8900116,false,-14.319691
תשצ,Psalms,Psalms 64:11,8,893680,3,תשצ,0.38069433,-0.8900116,false,-5.933171
תשצד,Psalms,Psalms 64:11,8,893680,4,תשצד,0.4378447,-0.8900116,false,-1.7055969
תשצ,Exodus,Exodus 93:71,9,138645,3,תשצ,0.39474404,-0.8900116,false,-4.893874
תשצ,I Samuel,I Samuel 10:23,-9,398390,3,תשצ,0.33015028,-0.8900116,false,-9.672057
תשפו,II Kings,II Kings 15:26,-9,556637,4,תשפו,0.24238855,-0.8900116,false,-16.16404
תשצ,Judges,Judges 21:12,9,382995,3,תשצ,0.32893693,-0.8900116,false,-9.761811
תשצ,Genesis,Genesis 9:22,10,11260,3,תשצ,0.37024844,-0.8900116,false,-6.705883
תשצ,Jeremiah,Jeremiah 38:13,10,704200,3,תשצ,0.35836554,-0.8900116,false,-7.5848947
